image_id,filename,filepath,anomaly_class,triage_label,is_anomaly,maintenance_priority,width,height,image_mode,pixel_mean,pixel_std,split
6254,6254.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6254.jpg,Cell,Anomaly Detected,1,High,24,40,L,168.27291666666667,21.70101034114285,test
11322,11322.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11322.jpg,No-Anomaly,Normal,0,Low,24,40,L,142.21145833333333,24.12070501401781,test
181,181.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\181.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,124.271875,14.124522138856298,test
6897,6897.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6897.jpg,Hot-Spot,Anomaly Detected,1,High,24,40,L,182.271875,20.072525808121615,test
4995,4995.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4995.jpg,Cell,Anomaly Detected,1,High,24,40,L,155.28958333333333,28.886550644888743,test
9610,9610.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9610.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,150.81979166666667,21.459356544172767,test
13284,13284.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13284.jpg,No-Anomaly,Normal,0,Low,24,40,L,151.61875,24.844903537160963,test
14009,14009.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14009.jpg,No-Anomaly,Normal,0,Low,24,40,L,75.86145833333333,8.075075719351732,test
12191,12191.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12191.jpg,No-Anomaly,Normal,0,Low,24,40,L,195.34479166666668,17.330454707631414,test
19617,19617.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19617.jpg,No-Anomaly,Normal,0,Low,24,40,L,114.171875,29.623622341824465,test
1382,1382.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1382.jpg,Diode,Anomaly Detected,1,High,24,40,L,205.04270833333334,16.160047473061372,test
10294,10294.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10294.jpg,No-Anomaly,Normal,0,Low,24,40,L,173.74479166666666,6.665870313764779,test
11516,11516.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11516.jpg,No-Anomaly,Normal,0,Low,24,40,L,157.85,20.58540138059008,test
14357,14357.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14357.jpg,No-Anomaly,Normal,0,Low,24,40,L,121.834375,14.802613283675342,test
17317,17317.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17317.jpg,No-Anomaly,Normal,0,Low,24,40,L,138.87395833333332,19.238193050065725,test
10436,10436.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10436.jpg,No-Anomaly,Normal,0,Low,24,40,L,68.33645833333334,5.684438183021891,test
17944,17944.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17944.jpg,No-Anomaly,Normal,0,Low,24,40,L,148.97708333333333,9.36735776476246,test
6140,6140.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6140.jpg,Cell,Anomaly Detected,1,High,24,40,L,184.51875,18.90804674657944,test
15302,15302.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15302.jpg,No-Anomaly,Normal,0,Low,24,40,L,113.72604166666666,17.284776206195552,test
10461,10461.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10461.jpg,No-Anomaly,Normal,0,Low,24,40,L,134.71145833333333,24.1342398963229,test
13687,13687.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13687.jpg,No-Anomaly,Normal,0,Low,24,40,L,202.653125,10.712895783480223,test
16791,16791.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16791.jpg,No-Anomaly,Normal,0,Low,24,40,L,161.078125,15.983818009194225,test
7293,7293.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7293.jpg,Cracking,Anomaly Detected,1,High,24,40,L,185.584375,30.550183537790872,test
7904,7904.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7904.jpg,Cracking,Anomaly Detected,1,High,24,40,L,210.86875,24.462715305218403,test
2045,2045.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2045.jpg,Diode,Anomaly Detected,1,High,24,40,L,150.27604166666666,23.042484515887832,test
7915,7915.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7915.jpg,Hot-Spot-Multi,Anomaly Detected,1,Critical,24,40,L,207.36145833333333,22.635369952206744,test
9834,9834.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9834.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,160.065625,29.217732658314,test
12692,12692.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12692.jpg,No-Anomaly,Normal,0,Low,24,40,L,133.23229166666667,23.132435718018627,test
6008,6008.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6008.jpg,Cell,Anomaly Detected,1,High,24,40,L,175.72083333333333,34.65952225058633,test
404,404.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\404.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,163.278125,32.45992305625059,test
5386,5386.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5386.jpg,Cell,Anomaly Detected,1,High,24,40,L,172.965625,19.81476368837241,test
17639,17639.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17639.jpg,No-Anomaly,Normal,0,Low,24,40,L,154.59479166666668,10.0693105295214,test
12606,12606.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12606.jpg,No-Anomaly,Normal,0,Low,24,40,L,108.725,26.80930730797298,test
17204,17204.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17204.jpg,No-Anomaly,Normal,0,Low,24,40,L,94.55520833333334,13.607254267727829,test
1530,1530.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1530.jpg,Diode,Anomaly Detected,1,High,24,40,L,169.08854166666666,38.01575158676463,test
6400,6400.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6400.jpg,Cell,Anomaly Detected,1,High,24,40,L,123.90520833333333,21.986273510380606,test
13888,13888.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13888.jpg,No-Anomaly,Normal,0,Low,24,40,L,174.940625,10.45534231590283,test
989,989.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\989.jpg,Diode-Multi,Anomaly Detected,1,Critical,24,40,L,177.409375,14.215093050793172,test
13574,13574.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13574.jpg,No-Anomaly,Normal,0,Low,24,40,L,190.975,15.55197602664476,test
6026,6026.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6026.jpg,Cell,Anomaly Detected,1,High,24,40,L,178.015625,11.252998009095545,test
2450,2450.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2450.jpg,Diode,Anomaly Detected,1,High,24,40,L,90.57916666666667,14.792945367265064,test
9168,9168.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9168.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,197.88020833333334,29.992242468510597,test
12108,12108.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12108.jpg,No-Anomaly,Normal,0,Low,24,40,L,179.07916666666668,31.355687670748917,test
19561,19561.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19561.jpg,No-Anomaly,Normal,0,Low,24,40,L,210.51875,22.130994067992066,test
14508,14508.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14508.jpg,No-Anomaly,Normal,0,Low,24,40,L,158.57083333333333,18.656075399331865,test
11021,11021.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11021.jpg,No-Anomaly,Normal,0,Low,24,40,L,138.065625,5.7473604108937115,test
207,207.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\207.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,201.95416666666668,20.22828010415671,test
5213,5213.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5213.jpg,Cell,Anomaly Detected,1,High,24,40,L,86.15104166666667,33.0499164610381,test
18010,18010.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18010.jpg,No-Anomaly,Normal,0,Low,24,40,L,179.81666666666666,20.325828533064907,test
14697,14697.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14697.jpg,No-Anomaly,Normal,0,Low,24,40,L,181.17291666666668,7.525740262130734,test
7071,7071.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7071.jpg,Cracking,Anomaly Detected,1,High,24,40,L,111.68854166666667,35.36785666920267,test
5222,5222.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5222.jpg,Cell,Anomaly Detected,1,High,24,40,L,148.49479166666666,31.32906620919191,test
16952,16952.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16952.jpg,No-Anomaly,Normal,0,Low,24,40,L,180.384375,20.705151473148938,test
19214,19214.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19214.jpg,No-Anomaly,Normal,0,Low,24,40,L,117.446875,9.01684133909292,test
9979,9979.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9979.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,179.475,24.861772027217476,test
5593,5593.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5593.jpg,Cell,Anomaly Detected,1,High,24,40,L,166.2375,17.399408814190593,test
6368,6368.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6368.jpg,Cell,Anomaly Detected,1,High,24,40,L,195.76145833333334,11.447906193125327,test
2708,2708.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2708.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,190.67083333333332,10.449879551405791,test
17009,17009.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17009.jpg,No-Anomaly,Normal,0,Low,24,40,L,188.31354166666668,22.053878720607493,test
18363,18363.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18363.jpg,No-Anomaly,Normal,0,Low,24,40,L,140.01875,16.716622917647967,test
3542,3542.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\3542.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,103.596875,9.370553980477444,test
19139,19139.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19139.jpg,No-Anomaly,Normal,0,Low,24,40,L,165.03854166666667,24.707909790320127,test
12682,12682.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12682.jpg,No-Anomaly,Normal,0,Low,24,40,L,129.909375,13.230375231868583,test
73,73.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\73.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,151.83229166666666,30.86047227303773,test
2328,2328.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2328.jpg,Diode,Anomaly Detected,1,High,24,40,L,155.828125,30.71038506191418,test
10568,10568.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10568.jpg,No-Anomaly,Normal,0,Low,24,40,L,155.93541666666667,12.532790151959599,test
17896,17896.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17896.jpg,No-Anomaly,Normal,0,Low,24,40,L,160.13125,25.09302406588001,test
8773,8773.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8773.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,202.9125,14.204116554130824,test
17335,17335.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17335.jpg,No-Anomaly,Normal,0,Low,24,40,L,169.32395833333334,18.868410796838823,test
15118,15118.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15118.jpg,No-Anomaly,Normal,0,Low,24,40,L,205.95833333333334,14.31674185079211,test
8338,8338.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8338.jpg,Soiling,Anomaly Detected,1,Moderate,24,40,L,187.12291666666667,31.900226877349773,test
17935,17935.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17935.jpg,No-Anomaly,Normal,0,Low,24,40,L,126.20520833333333,13.536315889977741,test
1340,1340.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1340.jpg,Diode,Anomaly Detected,1,High,24,40,L,174.29166666666666,21.989067675147627,test
11408,11408.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11408.jpg,No-Anomaly,Normal,0,Low,24,40,L,165.19791666666666,29.046521518529353,test
6247,6247.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6247.jpg,Cell,Anomaly Detected,1,High,24,40,L,83.17083333333333,31.24336568466265,test
19912,19912.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19912.jpg,No-Anomaly,Normal,0,Low,24,40,L,85.975,12.034473053136423,test
1738,1738.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1738.jpg,Diode,Anomaly Detected,1,High,24,40,L,171.775,23.996254047941175,test
7477,7477.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7477.jpg,Cracking,Anomaly Detected,1,High,24,40,L,201.025,43.34865193982392,test
12448,12448.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12448.jpg,No-Anomaly,Normal,0,Low,24,40,L,190.040625,11.589480486316388,test
14164,14164.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14164.jpg,No-Anomaly,Normal,0,Low,24,40,L,116.975,18.322441840540797,test
11466,11466.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11466.jpg,No-Anomaly,Normal,0,Low,24,40,L,167.01666666666668,17.977640433481685,test
18462,18462.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18462.jpg,No-Anomaly,Normal,0,Low,24,40,L,175.11875,20.13186897527152,test
5357,5357.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5357.jpg,Cell,Anomaly Detected,1,High,24,40,L,57.420833333333334,7.175187521746189,test
2933,2933.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2933.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,155.77291666666667,13.873929982514767,test
18456,18456.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18456.jpg,No-Anomaly,Normal,0,Low,24,40,L,151.11666666666667,23.137697715104576,test
4725,4725.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4725.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,175.44791666666666,19.80244607768753,test
9240,9240.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9240.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,173.553125,22.6049701998117,test
6901,6901.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6901.jpg,Hot-Spot,Anomaly Detected,1,High,24,40,L,116.14895833333334,6.429400159807333,test
2402,2402.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2402.jpg,Diode,Anomaly Detected,1,High,24,40,L,174.328125,40.89661305028052,test
1339,1339.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1339.jpg,Diode,Anomaly Detected,1,High,24,40,L,183.01354166666667,15.091830846187303,test
12488,12488.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\12488.jpg,No-Anomaly,Normal,0,Low,24,40,L,154.62083333333334,17.11133832596257,test
7019,7019.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7019.jpg,Cracking,Anomaly Detected,1,High,24,40,L,214.27708333333334,22.382850015723843,test
6249,6249.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\6249.jpg,Cell,Anomaly Detected,1,High,24,40,L,141.62083333333334,21.8870201102287,test
4998,4998.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4998.jpg,Cell,Anomaly Detected,1,High,24,40,L,155.3875,12.00372555015039,test
18083,18083.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18083.jpg,No-Anomaly,Normal,0,Low,24,40,L,163.003125,17.28025699754033,test
14873,14873.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14873.jpg,No-Anomaly,Normal,0,Low,24,40,L,151.44791666666666,19.797553400855424,test
18465,18465.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18465.jpg,No-Anomaly,Normal,0,Low,24,40,L,106.73645833333333,7.810538017528875,test
16026,16026.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16026.jpg,No-Anomaly,Normal,0,Low,24,40,L,205.34895833333334,19.130257963453182,test
9529,9529.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9529.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,171.95208333333332,26.643710089369854,test
17485,17485.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17485.jpg,No-Anomaly,Normal,0,Low,24,40,L,144.99166666666667,17.202468734328676,test
5010,5010.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5010.jpg,Cell,Anomaly Detected,1,High,24,40,L,176.303125,15.233351247653124,test
18092,18092.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18092.jpg,No-Anomaly,Normal,0,Low,24,40,L,85.77604166666667,22.90635030579069,test
8993,8993.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8993.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,167.11666666666667,26.15237667126174,test
11689,11689.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11689.jpg,No-Anomaly,Normal,0,Low,24,40,L,67.62708333333333,7.1056385938484725,test
5004,5004.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5004.jpg,Cell,Anomaly Detected,1,High,24,40,L,146.865625,13.897154445882379,test
9553,9553.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9553.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,96.984375,21.468066537519746,test
9085,9085.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9085.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,198.58229166666666,22.764498561318323,test
9067,9067.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9067.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,173.921875,14.842125459348525,test
3989,3989.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\3989.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,182.328125,18.52576023589068,test
17191,17191.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17191.jpg,No-Anomaly,Normal,0,Low,24,40,L,150.19583333333333,28.82774241314933,test
15569,15569.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15569.jpg,No-Anomaly,Normal,0,Low,24,40,L,131.778125,6.700415147663738,test
10473,10473.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\10473.jpg,No-Anomaly,Normal,0,Low,24,40,L,209.99479166666666,14.779524615942961,test
1229,1229.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1229.jpg,Diode,Anomaly Detected,1,High,24,40,L,184.34375,23.765314415568614,test
4730,4730.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4730.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,174.85625,29.232119935740208,test
679,679.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\679.jpg,Offline-Module,Anomaly Detected,1,Critical,24,40,L,128.82291666666666,12.508742602398353,test
15508,15508.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15508.jpg,No-Anomaly,Normal,0,Low,24,40,L,102.84375,17.50495651534635,test
11868,11868.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11868.jpg,No-Anomaly,Normal,0,Low,24,40,L,188.74895833333332,19.383264338468134,test
18539,18539.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18539.jpg,No-Anomaly,Normal,0,Low,24,40,L,177.25208333333333,22.13766106268657,test
1834,1834.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1834.jpg,Diode,Anomaly Detected,1,High,24,40,L,176.26041666666666,24.05325895784302,test
15952,15952.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15952.jpg,No-Anomaly,Normal,0,Low,24,40,L,132.32708333333332,22.744900889936968,test
5399,5399.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5399.jpg,Cell,Anomaly Detected,1,High,24,40,L,162.73229166666667,17.076366433805443,test
16978,16978.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16978.jpg,No-Anomaly,Normal,0,Low,24,40,L,145.29583333333332,20.241613060859443,test
15568,15568.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\15568.jpg,No-Anomaly,Normal,0,Low,24,40,L,132.88229166666667,6.192375937252509,test
8149,8149.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\8149.jpg,Hot-Spot-Multi,Anomaly Detected,1,Critical,24,40,L,149.68854166666668,26.723660590818465,test
2683,2683.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\2683.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,143.69166666666666,10.401659189229807,test
3317,3317.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\3317.jpg,Shadowing,Anomaly Detected,1,Moderate,24,40,L,81.15104166666667,7.1498178122427625,test
4619,4619.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4619.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,179.55416666666667,16.506349262396643,test
17357,17357.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\17357.jpg,No-Anomaly,Normal,0,Low,24,40,L,151.64479166666666,13.167268207184456,test
4061,4061.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\4061.jpg,Cell-Multi,Anomaly Detected,1,Critical,24,40,L,188.83958333333334,16.038862173682674,test
7412,7412.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\7412.jpg,Cracking,Anomaly Detected,1,High,24,40,L,142.81979166666667,35.47211087539896,test
9369,9369.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9369.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,208.28125,13.768550460046015,test
13894,13894.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13894.jpg,No-Anomaly,Normal,0,Low,24,40,L,171.78854166666667,25.663042370432176,test
19175,19175.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\19175.jpg,No-Anomaly,Normal,0,Low,24,40,L,128.10104166666667,18.50076572059286,test
14007,14007.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14007.jpg,No-Anomaly,Normal,0,Low,24,40,L,142.41354166666667,13.28410798497954,test
14150,14150.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14150.jpg,No-Anomaly,Normal,0,Low,24,40,L,122.58541666666666,8.016324219556964,test
16078,16078.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16078.jpg,No-Anomaly,Normal,0,Low,24,40,L,81.153125,8.245105279358677,test
14780,14780.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\14780.jpg,No-Anomaly,Normal,0,Low,24,40,L,68.528125,7.7593519263987725,test
11954,11954.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11954.jpg,No-Anomaly,Normal,0,Low,24,40,L,170.525,20.15376825807025,test
13978,13978.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\13978.jpg,No-Anomaly,Normal,0,Low,24,40,L,140.72395833333334,19.04435198857999,test
18888,18888.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\18888.jpg,No-Anomaly,Normal,0,Low,24,40,L,97.36145833333333,7.944178552453607,test
11811,11811.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\11811.jpg,No-Anomaly,Normal,0,Low,24,40,L,118.29791666666667,11.223060143875893,test
16579,16579.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16579.jpg,No-Anomaly,Normal,0,Low,24,40,L,153.52083333333334,20.100776916300745,test
16082,16082.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\16082.jpg,No-Anomaly,Normal,0,Low,24,40,L,144.74166666666667,14.345438202516583,test
9146,9146.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\9146.jpg,Vegetation,Anomaly Detected,1,Moderate,24,40,L,168.721875,18.59471084702247,test
5011,5011.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\5011.jpg,Cell,Anomaly Detected,1,High,24,40,L,156.61666666666667,13.202072648725359,test
1388,1388.jpg,data\raw\archive\2020-02-14_InfraredSolarModules\InfraredSolarModules\images\1388.jpg,Diode,Anomaly Detected,1,High,24,40,L,179.78020833333332,23.771100800971137,test
